customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.daily
1821-BUCWY,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,30,Con servicio telefónico,No,DSL,Yes,No,Yes,No,No,No,Two year,Sí,Mailed check,55.65,1653.85,1.855
1830-GGFNM,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,65,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55,6078.75,3.1516666666666664
1830-IPXVJ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,61,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,0.6583333333333333
1832-PEUTS,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,62,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Sí,Credit card (automatic),89.1,5411.65,2.9699999999999998
1833-TCXKK,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,45,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Sí,Bank transfer (automatic),107.75,4882.8,3.591666666666667
1833-VGRUM,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.2,74.2,2.4733333333333336
1834-ABKHQ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,52,Con servicio telefónico,No,DSL,No,No,Yes,No,No,No,One year,Sí,Bank transfer (automatic),50.95,2610.65,1.6983333333333335
1834-WULEG,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,24,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,0.675
1837-YQUCE,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,70,Sin servicio telefónico,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Sí,Bank transfer (automatic),58.35,4214.25,1.945
1839-FBNFR,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,39,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),19.85,854.8,0.6616666666666667
1839-UMACK,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,42,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.05,949.85,0.8350000000000001
1840-BIUOG,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,20,Con servicio telefónico,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Sí,Electronic check,68.7,1416.2,2.29
1841-YSJGV,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,72,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Sí,Credit card (automatic),109.95,7852.4,3.665
1842-EZJMK,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,50,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,3.4566666666666666
1843-TLSGD,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,13,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,0.6950000000000001
1845-CSBRZ,Permanece en la empresa,Female,Adulto mayor,Tiene pareja,Tiene dependientes,22,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,2.8449999999999998
1845-ZLLIG,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,DSL,No,Yes,No,No,No,No,Month-to-month,Sí,Mailed check,50.15,50.15,1.6716666666666666
1846-XWOQN,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.15,70.15,2.3383333333333334
1848-LBZHY,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,7,Con servicio telefónico,No,DSL,Yes,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),50.3,355.1,1.6766666666666665
1849-RJYIG,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,8,Con servicio telefónico,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Sí,Electronic check,60.0,487.75,2.0
1850-AKQEP,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,8,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,0.6783333333333333
1852-QSWCD,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,64,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Mailed check,24.8,1514.85,0.8266666666666667
1852-XEMDW,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,22,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,2.1683333333333334
1853-ARAAQ,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,26,Sin servicio telefónico,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Sí,Credit card (automatic),50.35,1277.5,1.6783333333333335
1853-UDXBW,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.0,70.0,2.3333333333333335
1855-AGAWH,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,31,Con servicio telefónico,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Sí,Electronic check,93.8,2939.8,3.1266666666666665
1855-CFULU,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,4,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,91.45,0.6683333333333333
1862-QRWPE,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,48,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,0.6883333333333332
1862-SKORY,Abandonó la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,40,Sin servicio telefónico,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Sí,Electronic check,39.3,1637.4,1.3099999999999998
1866-DIOQZ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,71,Sin servicio telefónico,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,2.2266666666666666
1866-NXPSP,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,36,Con servicio telefónico,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Sí,Mailed check,75.55,2680.15,2.518333333333333
1866-OBPNR,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,2.4866666666666664
1866-RZZQS,Abandonó la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,41,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Sí,Electronic check,98.4,4187.75,3.2800000000000002
1866-ZSLJM,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,21,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.5,402.85,0.6833333333333333
1867-BDVFH,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,11,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,74.35,834.2,2.478333333333333
1867-TJHTS,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,58,Con servicio telefónico,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),79.8,4526.85,2.6599999999999997
1871-MOWRM,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,12,Con servicio telefónico,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,2.695
1872-EBWSC,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,29,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,0.6783333333333333
1875-QIVME,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,2,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Sí,Electronic check,104.4,242.8,3.48
1877-HKBQX,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,11,Con servicio telefónico,No,DSL,Yes,No,No,Yes,No,No,One year,Sí,Mailed check,54.6,617.85,1.82
1891-FZYSA,Abandonó la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,69,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Sí,Electronic check,89.95,6143.15,2.9983333333333335
1891-QRQSA,Permanece en la empresa,Male,Adulto mayor,Tiene pareja,Tiene dependientes,64,Con servicio telefónico,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Sí,Bank transfer (automatic),111.6,7099.0,3.7199999999999998
1891-UAWWU,Abandonó la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,20,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,3.0266666666666664
1894-IGFSG,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,22,Con servicio telefónico,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,2.975
1895-QTKDO,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,1.465
1897-OKVMW,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,64,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Mailed check,90.6,5817.45,3.02
1897-RCFUM,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,39,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Sí,Mailed check,24.2,914.6,0.8066666666666666
1898-JSNDC,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,39,Con servicio telefónico,No,DSL,No,Yes,No,No,Yes,No,One year,Sí,Credit card (automatic),58.6,2224.5,1.9533333333333334
1899-VXWXM,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,48,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Sí,Credit card (automatic),106.1,5082.8,3.5366666666666666
1902-XBTFB,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,22,Con servicio telefónico,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Sí,Electronic check,89.4,2001.5,2.98
1904-WAJAA,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,24,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,64.35,1558.65,2.145
1905-OEILC,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,0.65
1907-UBQFC,Abandonó la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,10,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sí,Electronic check,72.85,688.65,2.4283333333333332
1907-YLNYW,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,8,Con servicio telefónico,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Sí,Electronic check,66.7,579.0,2.2233333333333336
1910-FMXJM,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,36,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.4,2937.65,2.68
1915-IOFGU,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,70.5,2.35
1915-OAKWD,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,Tiene dependientes,16,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Sí,Bank transfer (automatic),19.3,360.35,0.6433333333333333
1918-ZBFQJ,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,13,Con servicio telefónico,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Sí,Electronic check,79.25,1111.65,2.6416666666666666
1919-RTPQD,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,7,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,333.65,1.4916666666666667
1921-KYSAY,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,41,Con servicio telefónico,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Sí,Electronic check,68.6,2877.05,2.2866666666666666
1925-GMVBW,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,96.1,0.685
1925-LFCZZ,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,55,Sin servicio telefónico,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Sí,Bank transfer (automatic),50.05,2743.45,1.6683333333333332
1925-TIBLE,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,7,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sí,Electronic check,86.5,582.5,2.8833333333333333
1926-QUZNN,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,72,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),25.25,1841.2,0.8416666666666667
1927-QEWMY,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,72,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1502.25,0.6833333333333333
1928-BXYIV,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.15,61.15,2.038333333333333
1929-ZCBHE,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,47,Sin servicio telefónico,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,1.3433333333333333
1930-BZLHI,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,21,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Sí,Mailed check,20.35,422.7,0.6783333333333333
1930-QPBVZ,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,68,Con servicio telefónico,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,3.17
1930-WNXSB,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,58,Con servicio telefónico,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,92.85,5305.05,3.0949999999999998
